Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
25/01/2019,lavender cottage tooman mohill,,Leitrim,"�120,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,lisameen moat farrell longford,,Longford,"�92,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,lough ine cottage ballyoughtera skibbereen,,Cork,"�340,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,lower main street swinford county mayo,,Mayo,"�17,500.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,main street stranorlar donegal,,Donegal,"�50,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,moxham st granard longford,,Longford,"�75,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,newhaggard trim meath,,Meath,"�130,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,54 wilkins court limekiln lane,Dublin 12,Dublin,"�414,097.00",No,Yes,New Dwelling house /Apartment,
25/01/2019,obriensbridge clare,,Clare,"�141,500.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,pheasant hill westport rd castlebar,,Mayo,"�310,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,portlean kilmacrennan donegal,,Donegal,"�149,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,porturlin ballina mayo,,Mayo,"�20,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,praiano ulverton road dalkey,,Dublin,"�1,496,450.00",No,Yes,New Dwelling house /Apartment,
25/01/2019,rathescar dunleer louth,,Louth,"�270,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,rathredmond ballinrobe mayo,,Mayo,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,rowan hill ballybrack rd glencullen,Dublin 18,Dublin,"�689,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,seskinryan bagenalstown carlow,,Carlow,"�165,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,site 5 castlechurch close newcastle,,Dublin,"�312,775.33",No,Yes,New Dwelling house /Apartment,
25/01/2019,stradermot ballinamore leitrim,,Leitrim,"�178,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,terlicken ballymahon longford,,Longford,"�40,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,toornanaunagh gneeveguilla rathmore,,Kerry,"�212,500.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,floor 52 upper dorset st dublin 1,Dublin 1,Dublin,"�374,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,floor 52 upper dorset st dublin 1,Dublin 1,Dublin,"�374,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,troyswood kilkenny,,Kilkenny,"�110,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
25/01/2019,tullyoran mohill leitrim,,Leitrim,"�17,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,unoccpied bungalow station road charleville,,Cork,"�95,000.00",No,No,Second-Hand Dwelling house /Apartment,
25/01/2019,woodbrook house carrickmacross monaghan,,Monaghan,"�283,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/01/2019,11 levmoss ave gallops leopardstown dublin 18,Dublin 18,Dublin,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,
26/01/2019,40 pairc callan kenmare kerry,,Kerry,"�166,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,1 block p kings court manor west tralee,,Kerry,"�93,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,1 showgrounds rathdowney laois,,Laois,"�180,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,10 park drummin village nenagh,,Tipperary,"�145,374.00",No,Yes,New Dwelling house /Apartment,
28/01/2019,104 avondale road killiney dublin,,Dublin,"�605,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,11 beaulieu village termonfeckin road drogheda,,Louth,"�226,432.00",No,Yes,New Dwelling house /Apartment,
28/01/2019,11 connaught st phibsborough dublin 7,Dublin 7,Dublin,"�455,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,11 heathfield view cappagh road finglas,,Dublin,"�241,885.46",No,Yes,New Dwelling house /Apartment,
28/01/2019,11 laurleen stillorgan dublin,,Dublin,"�500,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
28/01/2019,11 mornington rd ranelagh dublin 6,Dublin 6,Dublin,"�984,950.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,113 bloomfield annacotty limerick,,Limerick,"�123,717.10",Yes,No,Second-Hand Dwelling house /Apartment,
28/01/2019,113 boheraroan newmarket fergus clare,,Clare,"�275,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,116 evanwood golflinks road castletroy,,Limerick,"�259,200.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,12 grangeabbey abbey road monkstown,,Dublin,"�559,472.00",No,Yes,New Dwelling house /Apartment,
28/01/2019,12 maple close castlelake carrigtwohill,,Cork,"�320,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,13 elmbrook lawns lucan dublin,,Dublin,"�356,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,13 riverview cappanilly borrisoleigh,,Tipperary,"�100,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,13 priory kilcormac offaly,,Offaly,"�142,500.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,13 whitechurch ave ballyboden rathfarnham dublin 16,Dublin 16,Dublin,"�290,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,14 bayview dunmore east waterford,,Waterford,"�217,500.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,14 ramleh hall convent ave mount st annes dublin 6,Dublin 6,Dublin,"�550,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,14 roches row cobh cork,,Cork,"�158,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,141 glencar court ballybrack dublin,,Dublin,"�310,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,15 patrician ave naas kildare,,Kildare,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,15 silverquay northgate st athlone,,Westmeath,"�164,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,15 stillorgan heath stillorgan blackrock,,Dublin,"�645,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,152 kennelsfort rd palmerstown dublin 20,Dublin 20,Dublin,"�350,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,16 plunkett rd ballyphehane cork,,Cork,"�180,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,16 willams ave ongar green dublin 15,Dublin 15,Dublin,"�291,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,17 crescent highfield park ballincollig,,Cork,"�275,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
28/01/2019,17 waterfront bridge st galway,,Galway,"�355,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,18 ceathru tobair maree road oranmore,,Galway,"�273,127.74",No,Yes,New Dwelling house /Apartment,
28/01/2019,19 roneragh fahan donegal,,Donegal,"�90,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,19 park balbriggan st skerries,,Dublin,"�275,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,1a ashdale rd kinsealy court,,Dublin,"�390,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,2 golf view castlerea roscommon,,Roscommon,"�55,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,2 court kill st lawrence killure,,Waterford,"�219,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,2 lane roslevan clare,,Clare,"�414,096.00",No,Yes,New Dwelling house /Apartment,
28/01/2019,2 willow bank carrigaline cork,,Cork,"�205,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,20 abbeygrove navan meath,,Meath,"�140,000.00",Yes,No,Second-Hand Dwelling house /Apartment,
28/01/2019,20 feran dr louth village dundalk,,Louth,"�130,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,20 mews castlerock midleton,,Cork,"�348,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,204 charlesland park greystones wicklow,,Wicklow,"�395,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,21 hazelgrove kiltipper rd tallaght dublin 24,Dublin 24,Dublin,"�256,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,23 glasan greenville lane enniscorthy,,Wexford,"�179,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,23 heights robswall malahide,,Dublin,"�640,000.00",No,Yes,New Dwelling house /Apartment,
28/01/2019,24 castle village crescent celbridge kildare,,Kildare,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,24 gleann scotia ballyard tralee,,Kerry,"�370,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,27 langfield dundalk louth,,Louth,"�182,500.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,27 morehampton sq donnybrook dublin 4,Dublin 4,Dublin,"�465,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,27 st pancras avenue st pancras mount tallant,Dublin 6w,Dublin,"�801,762.11",No,Yes,New Dwelling house /Apartment,
28/01/2019,28 stonebridge ave hartstown clonsilla dublin 15,Dublin 15,Dublin,"�290,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,3 ashewood walk summerhill lane portlaoise,,Laois,"�233,480.00",No,Yes,New Dwelling house /Apartment,
28/01/2019,3 deerpark rd blessington wicklow,,Wicklow,"�286,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,3 leim bhradain gort rd ennis,,Clare,"�125,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,3 water rill waterside swords rd,Dublin 9,Dublin,"�308,370.00",No,Yes,New Dwelling house /Apartment,
28/01/2019,30 ferncarrig rise kilgobbin rd sandyford dublin 18,Dublin 18,Dublin,"�550,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,30 hayworth terrace ongar dublin 15,Dublin 15,Dublin,"�197,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,30 saggart lodge court garters lane,Dublin 24,Dublin,"�279,500.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,339 orwell park ave templeogue dublin 6w,,Dublin,"�545,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,34 glendine dr seapark abbeyside,,Waterford,"�156,500.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,36 manorfields avenue clonee dublin 15,Dublin 15,Dublin,"�282,500.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,37 orangrove oranhill oranmore,,Galway,"�272,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,38 brackvoan bruff limerick,,Limerick,"�140,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,39 pocock upper kilkenny,,Kilkenny,"�159,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,39 sundale parade tallaght dublin 24,Dublin 24,Dublin,"�211,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,4 bellefield rd enniscorthy wexford,,Wexford,"�135,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,4 clonkil callan kilkenny,,Kilkenny,"�275,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,4 eagle valley enniskerry wicklow,,Wicklow,"�1,015,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,4 st bridgets terrace oldcastle meath,,Meath,"�120,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,4 sydenham road ballsbridge dublin,,Dublin,"�1,340,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,4 woodhill villas tivoli cork,,Cork,"�76,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,40 kinvara ave ballyvolane cork,,Cork,"�245,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,40 st theresas rd lisnamult roscommon,,Roscommon,"�60,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,41 boughlone way bellingham mountrath road,,Laois,"�158,591.00",No,Yes,New Dwelling house /Apartment,
28/01/2019,43 court compass quay kinsale,,Cork,"�335,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,44 willow drive dunshaughlin,,Meath,"�321,585.90",No,Yes,New Dwelling house /Apartment,
28/01/2019,45 lanesborough mews finglas dublin 11,Dublin 11,Dublin,"�160,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,46 st peters sq phibsborough rd phibsborough dublin 7,Dublin 7,Dublin,"�230,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,46 hibernian gasworks barrow st dublin 4,Dublin 4,Dublin,"�480,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,48 dun ard craughwell craughwell galway,,Galway,"�197,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,5 abbey st nenagh tipperary,,Tipperary,"�50,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,5 hainault grove foxrock dublin 18,Dublin 18,Dublin,"�705,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,5 longview mews millers glen swords,,Dublin,"�323,931.00",No,Yes,New Dwelling house /Apartment,
28/01/2019,5 lymewood mews north wood santry dublin 9,Dublin 9,Dublin,"�215,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,5 riverside new st abbeyfeale,,Limerick,"�159,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,51 adamstown park st helens,,Dublin,"�299,559.47",No,Yes,New Dwelling house /Apartment,
28/01/2019,52 glenheron view glenheron greystones,,Wicklow,"�383,259.00",No,Yes,New Dwelling house /Apartment,
28/01/2019,53 ramparts cabinteely ramparts dublin 18,Dublin 18,Dublin,"�285,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,54 philipsburgh terrace marino dublin 3,Dublin 3,Dublin,"�530,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,55 st bridgets place mail coach rd sligo,,Sligo,"�93,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,56 fionnuisce doughiska galway,,Galway,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,58 marian terrace killarney kerry,,Kerry,"�160,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,6 beechview edmondstown rd rathfarnham dublin 16,Dublin 16,Dublin,"�472,500.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,6 saval park crescent dalkey dublin,,Dublin,"�800,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,6 rise mountain bay arklow,,Wicklow,"�250,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,6 way station manor station road,,Dublin,"�559,471.37",No,Yes,New Dwelling house /Apartment,
28/01/2019,7 hillside view castlelyons fermoy,,Cork,"�185,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,70 allenwood tullyallen drogheda,,Louth,"�233,500.00",No,Yes,New Dwelling house /Apartment,
28/01/2019,71 boroimhe hazel swords dublin,,Dublin,"�268,700.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,76a st martins row chapleizod dublin 20,Dublin 20,Dublin,"�550,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,8 arnold park glenageary dublin,,Dublin,"�649,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,8 larkfield rise lucan dublin,,Dublin,"�390,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,8 mcdonalds terrace armagh rd dundalk,,Louth,"�122,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,8 parkdale parklands commons road,,Cork,"�212,500.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,9 barrack close caherconlish limerick,,Limerick,"�117,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,9 canon street kells meath,,Meath,"�60,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,9 lismore rd crumlin dublin 12,Dublin 12,Dublin,"�265,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,96 castle heath swords rd malahide,,Dublin,"�453,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,97 tower st cork,,Cork,"�60,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,aldworth glantane mallow,,Cork,"�245,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,annthom glebe st ballinrobe,,Mayo,"�100,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,apt 18 kilkee bay,,Clare,"�67,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,apt 211 block b olcovar,Dublin 18,Dublin,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,apt 4 hollybrook brighton rd dublin 18,Dublin 18,Dublin,"�722,500.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,apt 77 west courtyard tullyvale dublin 18,Dublin 18,Dublin,"�295,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,arus mhuire doon rd ballybunnion,,Kerry,"�132,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,ceach bain dublin road dundalk,,Louth,"�280,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,clonmeen rathdowney laois,,Laois,"�88,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,clonshecahill new inn ballinasloe,,Galway,"�40,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,cosheen corbally kilkee,,Clare,"�165,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,daeville summerville ave south circular rd,,Limerick,"�560,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,drimroe mulgannon wexford town,,Wexford,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,drinaghan strandhill rd sligo,,Sligo,"�355,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,emo barn emo laois,,Laois,"�368,000.00",No,Yes,New Dwelling house /Apartment,
28/01/2019,failte abhaile tyrone kilcolgan,,Galway,"�460,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,georgestown kill county waterford,,Waterford,"�35,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,glenarouske fermoy cork,,Cork,"�380,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,graigue ballymacaw dunmore east,,Waterford,"�340,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,holycross butlerstown waterford,,Waterford,"�250,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,kileen kilmanagh kilkenny,,Kilkenny,"�45,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,killamery mile house carrick suir,,Kilkenny,"�130,000.00",No,No,Second-Hand Dwelling house /Apartment,
28/01/2019,killymarron ballinode monaghan,,Monaghan,"�95,000.00",No,No,Second-Hand Dwelling house /Apartment,
