Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"08/02/2019","MERTON, BREE, ENNISCORTHY","","Wexford","�45,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","MULLINGAR ROAD, CASTLEPOLLARD, CO WESTMEATH","","Westmeath","�138,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","NEWTOWN, BANTRY, CORK","","Cork","�250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","No. 5 Rock Brook, Baneshane, Midleton","","Cork","�259,911.89","No","Yes","New Dwelling house /Apartment",""
"08/02/2019","No.8, Larkfield Dale, Clay Farm","Dublin 18","Dublin","�449,339.21","No","Yes","New Dwelling house /Apartment",""
"08/02/2019","O SHEAS ACRES, BROADFORD, CLARE","","Clare","�55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","OLD KILCULLEN, KILCULLEN, CO KILDARE","","Kildare","�82,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","PUIRIN, INVERIN, GALWAY","","Galway","�320,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","PUNCHERSGRANGE, RATHANGAN, COUNTY KILDARE","","Kildare","�110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","RADULLAUN, WOODLAWN, BALLINASLOE","","Galway","�120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","SEEFIN, CLOONLOO, BOYLE","","Sligo","�40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","SIGNAL BOX, BALLYBROPHY, LAOIS","","Laois","�210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","ST JAMES WELL, DRUMNACOOL, VIA BOYLE","","Sligo","�50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","THE BUNGALOW, CLOUGH, GOREY","","Wexford","�210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","TULLYVEELA, CORLOUGH, CAVAN","","Cavan","�85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","UPPER FRIAR STREET, CASHEL, CO. TIPPERARY","","Tipperary","�195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","VALLEY VIEW, COOLROE LOWER, GLENBEIGH","","Kerry","�204,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","WATER ST., BRUREE, CO LIMERICK","","Limerick","�40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/02/2019","WOODSIDE, CASTLETOWN GEOGHAN, COUNTY WESTMEATH","","Westmeath","�75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"09/02/2019","CLUIDE, CORRANDULLA, GALWAY","","Galway","�315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2019","22 MOUNT PROSPECT LAWNS, CLONTARF, DUBLIN 3","Dublin 3","Dublin","�935,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/02/2019","70 ROANMORE PARK, WATERFORD, X91YN5K","","Waterford","�40,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","1 BRUACH NA HABHAINN, BALLYHAUNIS, MAYO","","Mayo","�760,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","1 GOLDENS CORNER, MANORHAMILTON, LEITRIM","","Leitrim","�40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","1 KINGSFORT AVE, CASTLEPARK VILLAGE, ST JOSEPHS RD","","Cork","�348,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","1 MALACHI RD, STONEYBATTER, DUBLIN 7","Dublin 7","Dublin","�330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","1 MILL RACE, MANORHAMILTON, LEITRIM","","Leitrim","�232,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","10 An Pairc, Wotton, Ashbourne","","Meath","�660,792.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","10 BRICKFIELD COURT, ARMAGH RD, DUNDALK","","Louth","�165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","10 The Rosefinch, Barnageeragh Cove, Skerries","","Dublin","�475,770.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","10 WOODSCAPE, FINNSTOWN PRIORY, DUBLIN","","Dublin","�330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","106 THE ASH, GRANGE HALL, BALLINTEER DUBLIN 16","Dublin 16","Dublin","�300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","107 Cluain Larach, Knockenduff, Tramore","","Waterford","�281,939.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","108 BROADFORD AVE, BALLINTEER, DUBLIN 16","Dublin 16","Dublin","�470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","108 TEMPLEGREEN, NEWCASTLEWEST, CO LIMERICK","","Limerick","�137,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","11 BARROW WAY, DUN BRINN, ATHY","","Kildare","�124,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","11 DEERPARK ESTATE, KILLARNEY, N/A","","Kerry","�62,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","11 MAHON PARK, BLACKROCK, CORK","","Cork","�195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","114 ROYAL CANAL COURT, ROYAL CANAL WAY, ASHTOWN","","Dublin","�251,101.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","117 Carton Wood, Dublin Road, Maynooth","","Kildare","�299,556.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","117 THE OLD MILL, RATOATH, MEATH","","Meath","�173,400.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","11A INBHIR IDE DRIVE, MALAHIDE, CO DUBLIN","","Dublin","�475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","11, Eastboro, Balieborough","","Cavan","�125,550.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","12 CITYWEST VILLAGE GREEN SOUTH, CITYWEST VILLAGE, CITYWEST","Dublin 24","Dublin","�317,180.61","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","12 HOLYWELL VIEW, FELTRIM, SWORDS","","Dublin","�302,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","12 WALKINSTOWN PARADE, DUBLIN 12, DUBLIN","Dublin 12","Dublin","�325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","14 COLTHURST MEWS, LUCAN, DUBLIN","","Dublin","�290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","14 RIVERWOOD HALL, CASTLEKNOCK, DUBLIN","Dublin 15","Dublin","�355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","14 TANDY COURT, CHRISTCHURCH, DUBLIN 8","Dublin 15","Dublin","�290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","15 PARKBHRIDE, ATHY, CO KILDARE","","Kildare","�120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","16 AUBURN GREEN, CLONMEL, TIPPERARY","","Tipperary","�200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","16 BERWICK HALL, CHURCHTOWN, DUBLIN 14","Dublin 14","Dublin","�380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","160 DRUMCONDRA RD UPPER, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin","�645,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","17 CARRIGMORE OAK, SAGGART, DUBLIN","Dublin 24","Dublin","�265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","19 CHIPPING TERRACE, ONGAR VILLAGE, CLONEE","Dublin 15","Dublin","�240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","2 COUNDON COURT, KILLINEY AVE, KILLINEY","","Dublin","�780,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","2 GOLDENS CORNER, MANORHAMILTON, LEITRIM","","Leitrim","�40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","2 JOSEPH MORRISSEY PLACE, CASTLEMARTYR, CORK","","Cork","�156,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","2 SILVER STRAND COTTAGES, DUGORT, ACHILL","","Mayo","�160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","2 THE SQUARE, COLLOONEY, CO SLIGO","","Sligo","�57,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","20 CASTLEGRANGE CLOSE, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","�229,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","20 THE METROPOLITAN, KILMAINHAM, DUBLIN 8","Dublin 8","Dublin","�295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","208 ST ATTRACTA RD, CABRA, DUBLIN 7","Dublin 7","Dublin","�320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","22 ASH LAWNS, CLONBALT WOOD, LONGFORD","","Longford","�136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","22 FOREST VIEW, GOULDSHILL, MALLOW","","Cork","�129,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","22 PARKLANDS, NEW RD, WESTPORT","","Mayo","�155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","23 Carlinn Avenue, Mullharlin Road, Dundalk","","Louth","�233,479.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","24 Grange Park, Dunshaughlin","","Meath","�500,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2019","24 WOODFIELD, STATION RD, BLARNEY","","Cork","�266,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","26 MAYWOOD CRESCENT, RAHENY, DUBLIN 5","Dublin 5","Dublin","�585,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","26 THE GREEN, NEWTOWN HALL, MAYNOOTH","","Kildare","�350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","27 BOROIMHE ASPEN, FORREST RD, SWORDS","","Dublin","�315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","28 DARTRY PARK, COOTEHILL, CAVAN","","Cavan","�155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","28 KILCLARE CRESCENT, JOBSTOWN, DUBLIN 24","Dublin 24","Dublin","�220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","28 MEADOW BROOK, MOUNTAIN ROAD, TUBBERCURRY","","Sligo","�67,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","28 STEAMBOAT QUAY DOCK, QUAY, LIMERICK","","Limerick","�110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","3  Dundanion Place, Dundanion, Blackrock","","Cork","�550,209.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","3 CHARLOTTE GROVE, GOREY, WEXFORD","","Wexford","�175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","3 GOLDENS CORNER, MANORHAMILTON, LEITRIM","","Leitrim","�40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","3 KILAKEE WALK, FIRHOUSE, DUBLIN 24","Dublin 24","Dublin","�182,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","3 THE BUNGALOW, KIPPANAUGH, CLONBERN","","Galway","�85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","30 Dun Eimear, Castlemartin Road, Bettystown","","Meath","�242,290.75","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2019","30 EDEN CRESCENT, RATHFARNHAM, DUBLIN 16","Dublin 16","Dublin","�510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","30 GAELCARRAIG PARK, NEWCASTLE, GALWAY","","Galway","�205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","30 STAPLESTOWN ROAD, CARLOW","","Carlow","�135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","32 MILLTOWN GATE, BURGAGE MOR, BLESSINGTON","","Wicklow","�335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","32 THE CRESCENT, MILLTREE PARK, RATOATH","","Meath","�235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","33 Northwood Green, Santry","Dublin 9","Dublin","�205,035.24","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2019","34 Northwood Green, Santry","Dublin 9","Dublin","�142,632.60","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2019","35 Northwood Green, Santry","Dublin 9","Dublin","�205,035.24","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2019","35 VICTORIA ST, PORTOBELLO, DUBLIN 8","Dublin 8","Dublin","�565,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","36 Northwood Green, Santry","Dublin 9","Dublin","�205,035.24","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2019","37 COLLEGE GREEN, TUAM, GALWAY","","Galway","�200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","37 Northwood Green, Santry","Dublin 9","Dublin","�142,632.60","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2019","38 Northwood Green, Santry","Dublin 9","Dublin","�205,035.24","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2019","39 EDEN PARK, CAHERONAUN, LOUGHREA","","Galway","�205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","4 BEECHGROVE LAWNS, MONAGHAN TOWN, MONAGHAN","","Monaghan","�137,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","4 Cnoc Lios Criona, Holyfort ROad, Gorey","","Wexford","�202,643.17","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"11/02/2019","4 CONGRESS TERRACE, MANORHAMILTON, CO LEITRIM","","Leitrim","�65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","4 GLENCAIRN OAKS, THE GALLOPS, LEOPARDSTOWN DUBLIN 18","Dublin 18","Dublin","�465,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","4 GOLDENS CORNER, MANORHAMILTON, LEITRIM","","Leitrim","�40,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","4 MEDFORD GREEN, EARLSCOURT, DUNMORE RD","","Waterford","�248,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","4 WILLOW GROVE, KILLARNEY, CO KERRY","","Kerry","�60,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","40 MOUNT CARMEL RD, GREENMOUNT, CORK","","Cork","�225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","402 OCONNELL COURT, PENROSE LANE, WATERFORD","","Waterford","�85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","42 The Cedars, Avourwen Meadows, Duleek Road","","Meath","�230,452.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","43 LANESBOROUGH MEWS, MEAKSTOWN, FINGLAS DUBLIN 11","Dublin 11","Dublin","�198,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","43 Willow Drive, The Willows, Dunshaughlin","","Meath","�321,585.91","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","44 BALLYVAREEN, KILDIMO, CO LIMERICK","","Limerick","�190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","44 NEWRY RD, DUNDALK, LOUTH","","Louth","�102,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","45 Willow Drive, Dunshaughlin","","Meath","�321,586.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","46 Willow Drive, The Willows, Dunshaughlin","","Meath","�315,725.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/02/2019","47 CLONMINCH WOOD, TULLAMORE, OFFALY","","Offaly","�185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","48 BEECH PARK, CAHIR, CO. TIPPERARY","","Tipperary","�55,140.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","48 CONNOLLY SQ, BRAY, WICKLOW","","Wicklow","�258,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","48 ST CATHERINES GGANGE, JOHNS HILL, WATERFORD","","Waterford","�70,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","48A WILLOW PARK RD, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","�152,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","5 NEW ROW, CHAPELIZOD, DUBLIN 20","Dublin 20","Dublin","�310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","5 SANDYCOVE AVE WEST, SANDYCOVE, DUBLIN","","Dublin","�1,485,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","5 ST MAIGNENNS, TERRACE, OLD KILMAINHAM RD DUBLIN 8","Dublin 8","Dublin","�393,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","51 WILLOW COURT, ASHLEIGH DOWNS, MANOR","","Kerry","�150,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","54 MANYDOWN CLOSE, RED BARNS RD, DUNDALK","","Louth","�235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","55 THE PADDOCKS, PROUDSTOWN RD, NAVAN","","Meath","�180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","59 CHURCH STREET, CAVAN, CO CAVAN","","Cavan","�130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","59 ROWLAGH AVE, CLONDALKIN, DUBLIN 24","Dublin 22","Dublin","�238,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","59 SALTHILL APTS, SALTHILL, DUN LAOGHAOIRE","","Dublin","�470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","59 WOODGLADE, FENAGH, CARLOW","","Carlow","�170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","62 CNOC ARD, BALLINA, TIPPERARY","","Tipperary","�167,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","64 GROVE PARK AVENUE, BALLYMUN, DUBLIN 11","Dublin 11","Dublin","�403,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","67 MOULDEN BRIDGE, RATOATH, MEATH","","Meath","�320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","677 BALLYMANY, NEWBRIDGE, KILDARE","","Kildare","�300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","7 Dun Eimear Close, Eastham Road, Bettystown","","Meath","�286,343.00","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","7 FINN ST, DUBLIN 7, DUBLIN","Dublin 7","Dublin","�325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","7 THE GLEBE, RATHDOWNEY, LAOIS","","Laois","�127,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","72 MORNINGTON COURT, COAST RD, MORNINGTON","","Meath","�245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","73 The Cross of Newtown, Ballyroan","","Laois","�193,832.59","No","Yes","New Dwelling house /Apartment",""
"11/02/2019","78 MANYDOWN CLOSE, RED BARNS RD, DUNDALK","","Louth","�231,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","8 Cedarview, Northwood, Santry Demense","","Dublin","�485,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"11/02/2019","8 HANSTED DALE, LUCAN, DUBLIN","","Dublin","�235,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","86 THE PADDOCKS, PROUDSTOWN ROAD, NAVAN","","Meath","�220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","89 BROOMBRIDGE RD, CABRA WEST, DUBLIN 7","Dublin 7","Dublin","�340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/02/2019","9 HAGANS COURT, BAGGOT ST LOWER, DUBLIN 2","Dublin 2","Dublin","�59,600.00","Yes","No","Second-Hand Dwelling house /Apartment",""
